,.Sex,.Age,.Educ,.Race,.CD,.freq,cfreq.pct,cpercent.pct
13018,1,2,1,2,242,13921,526839,0.026423632
13019,1,2,2,2,242,10366,526839,0.01967584
13020,1,2,3,2,242,10610,526839,0.02013898
13021,1,3,1,2,242,13532,526839,0.025685266
13022,1,3,2,2,242,10056,526839,0.019087425
13023,1,3,3,2,242,12488,526839,0.023703636
13024,1,4,1,2,242,37008,526839,0.070245369
13025,1,4,2,2,242,25618,526839,0.048625861
13026,1,4,3,2,242,30840,526839,0.058537808
13027,1,5,1,2,242,18748,526839,0.035585824
13028,1,5,2,2,242,10269,526839,0.019491723
13029,1,5,3,2,242,15792,526839,0.029975002
13030,1,2,1,3,242,1190,526839,0.002258755
13031,1,2,2,3,242,617,526839,0.001171136
13032,1,2,3,3,242,1057,526839,0.002006306
13033,1,3,1,3,242,1157,526839,0.002196117
13034,1,3,2,3,242,599,526839,0.00113697
13035,1,3,3,3,242,1244,526839,0.002361253
13036,1,4,1,3,242,3165,526839,0.006007528
13037,1,4,2,3,242,1525,526839,0.002894622
13038,1,4,3,3,242,3072,526839,0.005831003
13039,1,5,1,3,242,1603,526839,0.003042675
13040,1,5,2,3,242,612,526839,0.001161645
13041,1,5,3,3,242,1573,526839,0.002985732
13042,0,1,1,1,242,10588,526839,0.020097221
13043,0,1,2,1,242,15396,526839,0.029223349
13044,0,1,3,1,242,3907,526839,0.007415928
13045,0,2,1,2,242,9340,526839,0.017728376
13046,0,2,2,2,242,10156,526839,0.019277236
13047,0,2,3,2,242,14961,526839,0.02839767
13048,0,3,1,2,242,8753,526839,0.016614184
13049,0,3,2,2,242,12280,526839,0.023308829
13050,0,3,3,2,242,15575,526839,0.029563111
13051,0,4,1,2,242,30276,526839,0.057467272
13052,0,4,2,2,242,31794,526839,0.060348607
13053,0,4,3,2,242,34267,526839,0.065042641
13054,0,5,1,2,242,26224,526839,0.049776118
13055,0,5,2,2,242,13798,526839,0.026190164
13056,0,5,3,2,242,14059,526839,0.026685572
13057,0,2,1,3,242,807,526839,0.001531777
13058,0,2,2,3,242,557,526839,0.001057249
13059,0,2,3,3,242,1164,526839,0.002209404
13060,0,3,1,3,242,756,526839,0.001434973
13061,0,3,2,3,242,673,526839,0.00127743
13062,0,3,3,3,242,1212,526839,0.002300513
13063,0,4,1,3,242,2614,526839,0.004961668
13064,0,4,2,3,242,1743,526839,0.003308411
13065,0,4,3,3,242,2666,526839,0.005060369
13066,0,5,1,3,242,2264,526839,0.004297328
13067,0,5,2,3,242,756,526839,0.001434973
13068,0,5,3,3,242,1094,526839,0.002076536
13069,1,1,1,1,243,16589,564362,0.029394254
13070,1,1,2,1,243,14204,564362,0.025168243
13071,1,1,3,1,243,3457,564362,0.006125501
13072,1,2,1,2,243,12415,564362,0.021998292
13073,1,2,2,2,243,9913,564362,0.017564967
13074,1,2,3,2,243,11248,564362,0.01993047
13075,1,3,1,2,243,10670,564362,0.018906305
13076,1,3,2,2,243,8949,564362,0.015856844
13077,1,3,3,2,243,10994,564362,0.019480404
13078,1,4,1,2,243,26241,564362,0.046496752
13079,1,4,2,2,243,17847,564362,0.03162332
13080,1,4,3,2,243,21135,564362,0.037449368
13081,1,5,1,2,243,14217,564362,0.025191278
13082,1,5,2,2,243,6297,564362,0.011157732
13083,1,5,3,2,243,9493,564362,0.016820764
13084,1,2,1,3,243,7536,564362,0.013353132
13085,1,2,2,3,243,4391,564362,0.007780467
13086,1,2,3,3,243,3503,564362,0.006207009
13087,1,3,1,3,243,6476,564362,0.011474904
13088,1,3,2,3,243,3964,564362,0.007023861
13089,1,3,3,3,243,3425,564362,0.0060688
13090,1,4,1,3,243,15929,564362,0.028224792
13091,1,4,2,3,243,7906,564362,0.014008739
13092,1,4,3,3,243,6583,564362,0.011664499
13093,1,5,1,3,243,8629,564362,0.015289832
13094,1,5,2,3,243,2790,564362,0.004943635
13095,1,5,3,3,243,2957,564362,0.005239545
13096,0,1,1,1,243,12704,564362,0.022510375
13097,0,1,2,1,243,14774,564362,0.026178233
13098,0,1,3,1,243,4845,564362,0.008584915
13099,0,2,1,2,243,9727,564362,0.017235391
13100,0,2,2,2,243,8903,564362,0.015775336
13101,0,2,3,2,243,14517,564362,0.025722852
13102,0,3,1,2,243,9765,564362,0.017302724
13103,0,3,2,2,243,8914,564362,0.015794827
13104,0,3,3,2,243,13298,564362,0.02356289
13105,0,4,1,2,243,29143,564362,0.051638842
13106,0,4,2,2,243,18650,564362,0.033046165
13107,0,4,3,2,243,21871,564362,0.038753495
13108,0,5,1,2,243,26734,564362,0.047370305
13109,0,5,2,2,243,6611,564362,0.011714113
13110,0,5,3,2,243,7392,564362,0.013097976
13111,0,2,1,3,243,4827,564362,0.008553021
13112,0,2,2,3,243,5985,564362,0.010604895
13113,0,2,3,3,243,5695,564362,0.010091041
13114,0,3,1,3,243,4846,564362,0.008586687
13115,0,3,2,3,243,5994,564362,0.010620843
13116,0,3,3,3,243,5216,564362,0.009242295
13117,0,4,1,3,243,14464,564362,0.02562894
13118,0,4,2,3,243,12539,564362,0.022218009
13119,0,4,3,3,243,8579,564362,0.015201236
13120,0,5,1,3,243,13268,564362,0.023509733
13121,0,5,2,3,243,4444,564362,0.007874379
13122,0,5,3,3,243,2899,564362,0.005136774
13123,1,1,1,1,244,17880,569310,0.031406439
13124,1,1,2,1,244,12627,569310,0.02217948
13125,1,1,3,1,244,2630,569310,0.004619627
13126,1,2,1,2,244,14168,569310,0.024886266
13127,1,2,2,2,244,9100,569310,0.015984262
13128,1,2,3,2,244,7967,569310,0.013994133
13129,1,3,1,2,244,14083,569310,0.024736962
13130,1,3,2,2,244,8158,569310,0.014329627
13131,1,3,3,2,244,7869,569310,0.013821995
13132,1,4,1,2,244,30722,569310,0.05396357
13133,1,4,2,2,244,18520,569310,0.032530607
13134,1,4,3,2,244,21395,569310,0.03758058
13135,1,5,1,2,244,17542,569310,0.030812738
13136,1,5,2,2,244,8059,569310,0.014155732
13137,1,5,3,2,244,12167,569310,0.021371485
13138,1,2,1,3,244,8961,569310,0.015740106
13139,1,2,2,3,244,3613,569310,0.006346279
13140,1,2,3,3,244,1381,569310,0.002425743
13141,1,3,1,3,244,8907,569310,0.015645255
13142,1,3,2,3,244,3239,569310,0.005689343
13143,1,3,3,3,244,1364,569310,0.002395883
13144,1,4,1,3,244,19432,569310,0.034132546
13145,1,4,2,3,244,7352,569310,0.012913878
13146,1,4,3,3,244,3709,569310,0.006514904
13147,1,5,1,3,244,11096,569310,0.01949026
13148,1,5,2,3,244,3199,569310,0.005619083
13149,1,5,3,3,244,2109,569310,0.003704484
13150,0,1,1,1,244,13896,569310,0.024408494
13151,0,1,2,1,244,13606,569310,0.023899106
13152,0,1,3,1,244,3174,569310,0.00557517
13153,0,2,1,2,244,9530,569310,0.016739562
13154,0,2,2,2,244,9207,569310,0.016172208
13155,0,2,3,2,244,11442,569310,0.020098013
13156,0,3,1,2,244,11430,569310,0.020076935
13157,0,3,2,2,244,8964,569310,0.015745376
13158,0,3,3,2,244,10960,569310,0.019251374
13159,0,4,1,2,244,30551,569310,0.053663206
13160,0,4,2,2,244,22437,569310,0.039410866
13161,0,4,3,2,244,22637,569310,0.039762168
13162,0,5,1,2,244,28439,569310,0.049953452
13163,0,5,2,2,244,9816,569310,0.017241924
13164,0,5,3,2,244,9268,569310,0.016279356
13165,0,2,1,3,244,5067,569310,0.008900248
13166,0,2,2,3,244,3871,569310,0.006799459
13167,0,2,3,3,244,2738,569310,0.004809331
13168,0,3,1,3,244,6078,569310,0.010676082
13169,0,3,2,3,244,3768,569310,0.006618538
13170,0,3,3,3,244,2622,569310,0.004605575
13171,0,4,1,3,244,16245,569310,0.028534542
13172,0,4,2,3,244,9433,569310,0.01656918
13173,0,4,3,3,244,5416,569310,0.00951327
13174,0,5,1,3,244,15122,569310,0.026561979
13175,0,5,2,3,244,4127,569310,0.007249126
13176,0,5,3,3,244,2217,569310,0.003894188
13177,1,1,1,1,245,15440,582392,0.026511353
13178,1,1,2,1,245,14115,582392,0.024236253
13179,1,1,3,1,245,3289,582392,0.005647399
13180,1,2,1,2,245,11592,582392,0.01990412
13181,1,2,2,2,245,11055,582392,0.01898206
13182,1,2,3,2,245,10891,582392,0.018700463
13183,1,3,1,2,245,11800,582392,0.020261267
13184,1,3,2,2,245,9637,582392,0.016547274
13185,1,3,3,2,245,12515,582392,0.021488963
13186,1,4,1,2,245,29857,582392,0.051266158
13187,1,4,2,2,245,23659,582392,0.040623841
13188,1,4,3,2,245,26970,582392,0.046309015
13189,1,5,1,2,245,19954,582392,0.034262146
13190,1,5,2,2,245,11307,582392,0.019414758
13191,1,5,3,2,245,14414,582392,0.024749653
13192,1,2,1,3,245,3915,582392,0.006722276
13193,1,2,2,3,245,2555,582392,0.004387079
13194,1,2,3,3,245,2799,582392,0.004806041
13195,1,3,1,3,245,3985,582392,0.00684247
13196,1,3,2,3,245,2228,582392,0.003825602
13197,1,3,3,3,245,3216,582392,0.005522054
13198,1,4,1,3,245,10082,582392,0.017311364
13199,1,4,2,3,245,5469,582392,0.009390582
13200,1,4,3,3,245,6930,582392,0.011899202
13201,1,5,1,3,245,6739,582392,0.011571244
13202,1,5,2,3,245,2614,582392,0.004488386
13203,1,5,3,3,245,3704,582392,0.006359977
13204,0,1,1,1,245,10919,582392,0.018748541
13205,0,1,2,1,245,12302,582392,0.02112323
13206,0,1,3,1,245,4484,582392,0.007699282
13207,0,2,1,2,245,7600,582392,0.01304963
13208,0,2,2,2,245,9470,582392,0.016260526
13209,0,2,3,2,245,14242,582392,0.024454319
13210,0,3,1,2,245,9445,582392,0.016217599
13211,0,3,2,2,245,10199,582392,0.01751226
13212,0,3,3,2,245,16058,582392,0.027572494
13213,0,4,1,2,245,32428,582392,0.05568071
13214,0,4,2,2,245,25623,582392,0.04399614
13215,0,4,3,2,245,29193,582392,0.050126032
13216,0,5,1,2,245,38886,582392,0.066769461
13217,0,5,2,2,245,11719,582392,0.020122186
13218,0,5,3,2,245,11252,582392,0.01932032
13219,0,2,1,3,245,1722,582392,0.002956771
13220,0,2,2,3,245,3169,582392,0.005441352
13221,0,2,3,3,245,3774,582392,0.006480171
13222,0,3,1,3,245,2140,582392,0.003674501
13223,0,3,2,3,245,3413,582392,0.005860314
13224,0,3,3,3,245,4255,582392,0.007306076
13225,0,4,1,3,245,7346,582392,0.012613497
13226,0,4,2,3,245,8575,582392,0.01472376
13227,0,4,3,3,245,7735,582392,0.013281432
13228,0,5,1,3,245,8809,582392,0.015125551
13229,0,5,2,3,245,3922,582392,0.006734296
13230,0,5,3,3,245,2981,582392,0.005118546
13231,1,1,1,1,246,12926,557727,0.023176213
13232,1,1,2,1,246,13768,557727,0.024685913
13233,1,1,3,1,246,3930,557727,0.007046458
13234,1,2,1,2,246,9931,557727,0.017806203
13235,1,2,2,2,246,9220,557727,0.016531385
13236,1,2,3,2,246,12735,557727,0.022833752
13237,1,3,1,2,246,8820,557727,0.015814189
13238,1,3,2,2,246,8894,557727,0.01594687
13239,1,3,3,2,246,15149,557727,0.027162034
13240,1,4,1,2,246,23278,557727,0.041737266
13241,1,4,2,2,246,20166,557727,0.036157475
13242,1,4,3,2,246,35800,557727,0.06418911
13243,1,5,1,2,246,15544,557727,0.027870266
13244,1,5,2,2,246,8800,557727,0.015778329
13245,1,5,3,2,246,17632,557727,0.031614033
13246,1,2,1,3,246,4144,557727,0.007430158
13247,1,2,2,3,246,2373,557727,0.00425477
13248,1,2,3,3,246,1966,557727,0.003525022
13249,1,3,1,3,246,3681,557727,0.006600003
13250,1,3,2,3,246,2290,557727,0.004105951
13251,1,3,3,3,246,2338,557727,0.004192015
13252,1,4,1,3,246,9714,557727,0.017417123
13253,1,4,2,3,246,5192,557727,0.009309214
13254,1,4,3,3,246,5526,557727,0.009908073
13255,1,5,1,3,246,6486,557727,0.011629346
13256,1,5,2,3,246,2266,557727,0.00406292
13257,1,5,3,3,246,2722,557727,0.004880524
13258,0,1,1,1,246,10411,557727,0.018666839
13259,0,1,2,1,246,13307,557727,0.023859343
13260,0,1,3,1,246,5439,557727,0.009752083
13261,0,2,1,2,246,7901,557727,0.014166429
13262,0,2,2,2,246,8670,557727,0.01554524
13263,0,2,3,2,246,14676,557727,0.026313949
13264,0,3,1,2,246,7868,557727,0.01410726
13265,0,3,2,2,246,8620,557727,0.01545559
13266,0,3,3,2,246,17768,557727,0.03185788
13267,0,4,1,2,246,26100,557727,0.046797089
13268,0,4,2,2,246,24920,557727,0.044681358
13269,0,4,3,2,246,35035,557727,0.062817472
13270,0,5,1,2,246,32599,557727,0.058449743
13271,0,5,2,2,246,12807,557727,0.022962847
13272,0,5,3,2,246,14581,557727,0.026143615
13273,0,2,1,3,246,2313,557727,0.00414719
13274,0,2,2,3,246,2202,557727,0.003948168
13275,0,2,3,3,246,2855,557727,0.005118992
13276,0,3,1,3,246,2303,557727,0.00412926
13277,0,3,2,3,246,2190,557727,0.003926652
13278,0,3,3,3,246,3456,557727,0.00619658
13279,0,4,1,3,246,7639,557727,0.013696665
13280,0,4,2,3,246,6330,557727,0.011349639
13281,0,4,3,3,246,6815,557727,0.01221924
13282,0,5,1,3,246,9542,557727,0.017108729
13283,0,5,2,3,246,3253,557727,0.005832603
13284,0,5,3,3,246,2836,557727,0.005084925
13285,1,1,1,1,247,12732,575835,0.0221105
13286,1,1,2,1,247,14149,575835,0.024571275
13287,1,1,3,1,247,5273,575835,0.009157137
13288,1,2,1,2,247,7476,575835,0.012982886
13289,1,2,2,2,247,6458,575835,0.011215018
13290,1,2,3,2,247,12710,575835,0.022072295
13291,1,3,1,2,247,8063,575835,0.014002275
13292,1,3,2,2,247,7480,575835,0.012989832
13293,1,3,3,2,247,16112,575835,0.027980237
13294,1,4,1,2,247,23533,575835,0.04086761
13295,1,4,2,2,247,17337,575835,0.030107583
13296,1,4,3,2,247,38522,575835,0.066897636
13297,1,5,1,2,247,13486,575835,0.023419903
13298,1,5,2,2,247,6402,575835,0.011117768
13299,1,5,3,2,247,16698,575835,0.02899789
13300,1,2,1,3,247,3466,575835,0.006019085
13301,1,2,2,3,247,2679,575835,0.004652374
13302,1,2,3,3,247,4599,575835,0.007986663
13303,1,3,1,3,247,3738,575835,0.006491443
13304,1,3,2,3,247,3103,575835,0.005388696
13305,1,3,3,3,247,5830,575835,0.010124428
13306,1,4,1,3,247,10911,575835,0.018948136
13307,1,4,2,3,247,7194,575835,0.012493162
13308,1,4,3,3,247,13940,575835,0.024208324
13309,1,5,1,3,247,6253,575835,0.010859013
13310,1,5,2,3,247,2657,575835,0.004614169
13311,1,5,3,3,247,6042,575835,0.010492589
13312,0,1,1,1,247,8980,575835,0.015594745
13313,0,1,2,1,247,14407,575835,0.02501932
13314,0,1,3,1,247,6429,575835,0.011164657
13315,0,2,1,2,247,4634,575835,0.008047444
13316,0,2,2,2,247,6037,575835,0.010483906
13317,0,2,3,2,247,15231,575835,0.026450285
13318,0,3,1,2,247,6428,575835,0.01116292
13319,0,3,2,2,247,7627,575835,0.013245114
13320,0,3,3,2,247,19232,575835,0.033398456
13321,0,4,1,2,247,23503,575835,0.040815511
13322,0,4,2,2,247,20801,575835,0.036123195
13323,0,4,3,2,247,38241,575835,0.066409649
13324,0,5,1,2,247,25541,575835,0.04435472
13325,0,5,2,2,247,9324,575835,0.016192138
13326,0,5,3,2,247,12804,575835,0.022235536
13327,0,2,1,3,247,1788,575835,0.003105056
13328,0,2,2,3,247,2630,575835,0.004567281
13329,0,2,3,3,247,6679,575835,0.011598809
13330,0,3,1,3,247,2481,575835,0.004308526
13331,0,3,2,3,247,3323,575835,0.00577075
13332,0,3,3,3,247,8433,575835,0.01464482
13333,0,4,1,3,247,9071,575835,0.015752776
13334,0,4,2,3,247,9064,575835,0.01574062
13335,0,4,3,3,247,16769,575835,0.029121189
13336,0,5,1,3,247,9857,575835,0.017117751
13337,0,5,2,3,247,4063,575835,0.007055841
13338,0,5,3,3,247,5615,575835,0.009751057
13339,1,1,1,1,248,14138,579232,0.024408182
13340,1,1,2,1,248,21874,579232,0.037763798
13341,1,1,3,1,248,4322,579232,0.007461604
13342,1,2,1,2,248,8926,579232,0.01541006
13343,1,2,2,2,248,7120,579232,0.012292139
13344,1,2,3,2,248,11713,579232,0.020221604
13345,1,3,1,2,248,9256,579232,0.01597978
13346,1,3,2,2,248,5580,579232,0.009633446
13347,1,3,3,2,248,11188,579232,0.019315231
13348,1,4,1,2,248,20288,579232,0.035025689
13349,1,4,2,2,248,12643,579232,0.021827178
13350,1,4,3,2,248,18365,579232,0.031705776
13351,1,5,1,2,248,9842,579232,0.016991465
13352,1,5,2,2,248,4305,579232,0.007432255
13353,1,5,3,2,248,6590,579232,0.011377134
13354,1,2,1,3,248,8894,579232,0.015354815
13355,1,2,2,3,248,5446,579232,0.009402105
13356,1,2,3,3,248,11459,579232,0.019783092
13357,1,3,1,3,248,9222,579232,0.015921082
13358,1,3,2,3,248,4267,579232,0.007366651
13359,1,3,3,3,248,10946,579232,0.018897437
13360,1,4,1,3,248,20216,579232,0.034901387
13361,1,4,2,3,248,9669,579232,0.016692793
13362,1,4,3,3,248,17966,579232,0.031016933
13363,1,5,1,3,248,9806,579232,0.016929313
13364,1,5,2,3,248,3293,579232,0.005685114
13365,1,5,3,3,248,6448,579232,0.011131982
13366,0,1,1,1,248,10483,579232,0.018098102
13367,0,1,2,1,248,22790,579232,0.039345202
13368,0,1,3,1,248,5894,579232,0.010175543
13369,0,2,1,2,248,6254,579232,0.010797055
13370,0,2,2,2,248,7014,579232,0.012109138
13371,0,2,3,2,248,13689,579232,0.023633018
13372,0,3,1,2,248,7297,579232,0.012597716
13373,0,3,2,2,248,7095,579232,0.012248978
13374,0,3,3,2,248,11168,579232,0.019280703
13375,0,4,1,2,248,20856,579232,0.036006298
13376,0,4,2,2,248,15299,579232,0.02641256
13377,0,4,3,2,248,17338,579232,0.029932739
13378,0,5,1,2,248,17080,579232,0.029487321
13379,0,5,2,2,248,5085,579232,0.008778866
13380,0,5,3,2,248,5496,579232,0.009488426
13381,0,2,1,3,248,5983,579232,0.010329195
13382,0,2,2,3,248,4852,579232,0.008376609
13383,0,2,3,3,248,14208,579232,0.024529032
13384,0,3,1,3,248,6980,579232,0.012050439
13385,0,3,2,3,248,4908,579232,0.008473289
13386,0,3,3,3,248,11591,579232,0.02001098
13387,0,4,1,3,248,19949,579232,0.034440431
13388,0,4,2,3,248,10585,579232,0.018274198
13389,0,4,3,3,248,17996,579232,0.031068725
13390,0,5,1,3,248,16338,579232,0.028206315
13391,0,5,2,3,248,3518,579232,0.006073559
13392,0,5,3,3,248,5704,579232,0.009847522
13393,1,1,1,1,249,13929,567265,0.024554661
13394,1,1,2,1,249,11412,567265,0.020117582
13395,1,1,3,1,249,4906,567265,0.008648515
13396,1,2,1,2,249,6903,567265,0.012168916
13397,1,2,2,2,249,6471,567265,0.011407367
13398,1,2,3,2,249,13138,567265,0.023160251
13399,1,3,1,2,249,7602,567265,0.013401144
13400,1,3,2,2,249,6722,567265,0.011849841
13401,1,3,3,2,249,19825,567265,0.034948393
13402,1,4,1,2,249,19386,567265,0.034174504
13403,1,4,2,2,249,16235,567265,0.028619781
13404,1,4,3,2,249,47984,567265,0.084588332
13405,1,5,1,2,249,11427,567265,0.020144024
13406,1,5,2,2,249,5248,567265,0.009251408
13407,1,5,3,2,249,17232,567265,0.030377337
13408,1,2,1,3,249,3423,567265,0.006034217
13409,1,2,2,3,249,2398,567265,0.004227301
13410,1,2,3,3,249,3973,567265,0.007003781
13411,1,3,1,3,249,3769,567265,0.006644161
13412,1,3,2,3,249,2490,567265,0.004389483
13413,1,3,3,3,249,5996,567265,0.010570016
13414,1,4,1,3,249,9611,567265,0.016942699
13415,1,4,2,3,249,6015,567265,0.01060351
13416,1,4,3,3,249,14512,567265,0.0255824
13417,1,5,1,3,249,5666,567265,0.009988277
13418,1,5,2,3,249,1945,567265,0.003428733
13419,1,5,3,3,249,5211,567265,0.009186183
13420,0,1,1,1,249,9613,567265,0.016946224
13421,0,1,2,1,249,11014,567265,0.01941597
13422,0,1,3,1,249,6637,567265,0.011699999
13423,0,2,1,2,249,4465,567265,0.007871101
13424,0,2,2,2,249,5360,567265,0.009448847
13425,0,2,3,2,249,16284,567265,0.02870616
13426,0,3,1,2,249,6204,567265,0.010936687
13427,0,3,2,2,249,7203,567265,0.012697769
13428,0,3,3,2,249,24126,567265,0.042530387
13429,0,4,1,2,249,20474,567265,0.036092479
13430,0,4,2,2,249,20504,567265,0.036145364
13431,0,4,3,2,249,47861,567265,0.084371502
13432,0,5,1,2,249,23006,567265,0.040556001
13433,0,5,2,2,249,8621,567265,0.015197483
13434,0,5,3,2,249,13487,567265,0.023775484
13435,0,2,1,3,249,1744,567265,0.003074401
13436,0,2,2,3,249,1963,567265,0.003460464
13437,0,2,3,3,249,5211,567265,0.009186183
13438,0,3,1,3,249,2423,567265,0.004271372
13439,0,3,2,3,249,2637,567265,0.004648621
13440,0,3,3,3,249,7721,567265,0.013610923
13441,0,4,1,3,249,7996,567265,0.014095705
13442,0,4,2,3,249,7508,567265,0.013235437
13443,0,4,3,3,249,15317,567265,0.02700149
13444,0,5,1,3,249,8985,567265,0.015839158
13445,0,5,2,3,249,3156,567265,0.005563537
13446,0,5,3,3,249,4316,567265,0.007608437
13447,1,1,1,1,250,17169,597673,0.028726411
13448,1,1,2,1,250,14847,597673,0.024841343
13449,1,1,3,1,250,4752,597673,0.007950836
13450,1,2,1,2,250,6266,597673,0.010483994
13451,1,2,2,2,250,3414,597673,0.005712154
13452,1,2,3,2,250,16611,597673,0.02779279
13453,1,3,1,2,250,6674,597673,0.011166641
13454,1,3,2,2,250,2704,597673,0.004524213
13455,1,3,3,2,250,9814,597673,0.01642035
13456,1,4,1,2,250,10551,597673,0.017653466
13457,1,4,2,2,250,4351,597673,0.007279901
13458,1,4,3,2,250,9066,597673,0.01516883
13459,1,5,1,2,250,4661,597673,0.007798579
13460,1,5,2,2,250,965,597673,0.001614595
13461,1,5,3,2,250,2572,597673,0.004303357
13462,1,2,1,3,250,23240,597673,0.038884139
13463,1,2,2,3,250,10791,597673,0.018055023
13464,1,2,3,3,250,18247,597673,0.030530072
13465,1,3,1,3,250,24749,597673,0.041408931
13466,1,3,2,3,250,8544,597673,0.014295442
13467,1,3,3,3,250,10780,597673,0.018036619
13468,1,4,1,3,250,39129,597673,0.06546891
13469,1,4,2,3,250,13752,597673,0.023009237
13470,1,4,3,3,250,9959,597673,0.016662958
13471,1,5,1,3,250,17287,597673,0.028923843
13472,1,5,2,3,250,3050,597673,0.005103125
13473,1,5,3,3,250,2825,597673,0.004726665
13474,0,1,1,1,250,13054,597673,0.021841375
13475,0,1,2,1,250,14941,597673,0.02499862
13476,0,1,3,1,250,5767,597673,0.009649089
13477,0,2,1,2,250,4556,597673,0.007622897
13478,0,2,2,2,250,3916,597673,0.006552078
13479,0,2,3,2,250,15957,597673,0.026698546
13480,0,3,1,2,250,5041,597673,0.008434378
13481,0,3,2,2,250,2716,597673,0.004544291
13482,0,3,3,2,250,8789,597673,0.014705366
13483,0,4,1,2,250,10283,597673,0.01720506
13484,0,4,2,2,250,4443,597673,0.007433831
13485,0,4,3,2,250,8588,597673,0.014369061
13486,0,5,1,2,250,7142,597673,0.011949678
13487,0,5,2,2,250,1099,597673,0.001838798
13488,0,5,3,2,250,2249,597673,0.003762927
13489,0,2,1,3,250,17545,597673,0.029355517
13490,0,2,2,3,250,13295,597673,0.022244605
13491,0,2,3,3,250,21066,597673,0.035246698
13492,0,3,1,3,250,19411,597673,0.032477626
13493,0,3,2,3,250,9222,597673,0.015429842
13494,0,3,3,3,250,11604,597673,0.019415299
13495,0,4,1,3,250,39598,597673,0.06625362
13496,0,4,2,3,250,15084,597673,0.025237881
13497,0,4,3,3,250,11337,597673,0.018968566
13498,0,5,1,3,250,27500,597673,0.046011782
13499,0,5,2,3,250,3731,597673,0.006242544
13500,0,5,3,3,250,2969,597673,0.004967599
13501,1,1,1,1,251,16927,578880,0.029240948
13502,1,1,2,1,251,13415,578880,0.02317406
13503,1,1,3,1,251,3523,578880,0.00608589
13504,1,2,1,2,251,7943,578880,0.013721324
13505,1,2,2,2,251,5686,578880,0.009822416
13506,1,2,3,2,251,9940,578880,0.017171089
13507,1,3,1,2,251,8385,578880,0.014484867
13508,1,3,2,2,251,4233,578880,0.007312396
13509,1,3,3,2,251,9747,578880,0.016837687
13510,1,4,1,2,251,16221,578880,0.028021352
13511,1,4,2,2,251,8170,578880,0.01411346
13512,1,4,3,2,251,15821,578880,0.027330362
13513,1,5,1,2,251,8687,578880,0.015006564
13514,1,5,2,2,251,3124,578880,0.005396628
13515,1,5,3,2,251,6539,578880,0.011295951
13516,1,2,1,3,251,13963,578880,0.024120716
13517,1,2,2,3,251,7604,578880,0.01313571
13518,1,2,3,3,251,8933,578880,0.015431523
13519,1,3,1,3,251,14738,578880,0.025459508
13520,1,3,2,3,251,5661,578880,0.009779229
13521,1,3,3,3,251,8759,578880,0.015130943
13522,1,4,1,3,251,28515,578880,0.049258914
13523,1,4,2,3,251,10928,578880,0.018877833
13524,1,4,3,3,251,14218,578880,0.024561222
13525,1,5,1,3,251,15269,578880,0.026376797
13526,1,5,2,3,251,4179,578880,0.007219113
13527,1,5,3,3,251,5876,578880,0.010150636
13528,0,1,1,1,251,13141,578880,0.022700732
13529,0,1,2,1,251,15271,578880,0.026380252
13530,0,1,3,1,251,4864,578880,0.008402432
13531,0,2,1,2,251,6081,578880,0.010504768
13532,0,2,2,2,251,5293,578880,0.009143519
13533,0,2,3,2,251,11785,578880,0.020358278
13534,0,3,1,2,251,7262,578880,0.012544914
13535,0,3,2,2,251,5426,578880,0.009373273
13536,0,3,3,2,251,10840,578880,0.018725815
13537,0,4,1,2,251,17153,578880,0.029631357
13538,0,4,2,2,251,8928,578880,0.015422886
13539,0,4,3,2,251,16155,578880,0.027907338
13540,0,5,1,2,251,14129,578880,0.024407477
13541,0,5,2,2,251,3483,578880,0.006016791
13542,0,5,3,2,251,5754,578880,0.009939884
13543,0,2,1,3,251,10742,578880,0.018556523
13544,0,2,2,3,251,7892,578880,0.013633223
13545,0,2,3,3,251,11377,578880,0.019653469
13546,0,3,1,3,251,12829,578880,0.022161761
13547,0,3,2,3,251,8090,578880,0.013975263
13548,0,3,3,3,251,10465,578880,0.018078013
13549,0,4,1,3,251,30301,578880,0.052344182
13550,0,4,2,3,251,13312,578880,0.02299613
13551,0,4,3,3,251,15595,578880,0.026939953
13552,0,5,1,3,251,24961,578880,0.043119472
13553,0,5,2,3,251,5192,578880,0.008969044
13554,0,5,3,3,251,5555,578880,0.009596117
13555,1,1,1,1,252,18141,568702,0.031898956
13556,1,1,2,1,252,17974,568702,0.031605305
13557,1,1,3,1,252,3643,568702,0.006405815
13558,1,2,1,2,252,3593,568702,0.006317896
13559,1,2,2,2,252,2654,568702,0.004666767
13560,1,2,3,2,252,6491,568702,0.011413711
13561,1,3,1,2,252,3741,568702,0.006578138
13562,1,3,2,2,252,2119,568702,0.003726029
13563,1,3,3,2,252,5344,568702,0.009396837
13564,1,4,1,2,252,6709,568702,0.01179704
13565,1,4,2,2,252,4090,568702,0.007191816
13566,1,4,3,2,252,8508,568702,0.014960383
13567,1,5,1,2,252,3214,568702,0.005651466
13568,1,5,2,2,252,1013,568702,0.001781249
13569,1,5,3,2,252,2952,568702,0.005190768
13570,1,2,1,3,252,19615,568702,0.034490823
13571,1,2,2,3,252,12281,568702,0.02159479
13572,1,2,3,3,252,10359,568702,0.018215164
13573,1,3,1,3,252,20426,568702,0.035916877
13574,1,3,2,3,252,9808,568702,0.017246291
13575,1,3,3,3,252,8529,568702,0.01499731
